wes-hopkins	U	Libra
brigitte-nielsen	Straight	Cancer
george-kennedy	Straight	Aquarius
bobby-chouinard	U	Taurus
michaela-grauke	U	Sagittarius
gabrielle-frosinos	Bisexual	Pisces
duygu-bal	Straight	Aries
ray-danton	Straight	Virgo
dorismar	Straight	Pisces
rita-hayworth	Straight	Libra
sendy-rleal	U	Gemini
jennifer-kurosawa	U	U
tiffany-ayalik	Straight	U
eric-nies	Straight	Gemini
bernadette-lafont	U	Scorpio
susan-swift	Straight	Cancer
david-levien	U	U
johanne-landbo	U	U
richard-s-castellano	Straight	Virgo
lulu	Straight	Scorpio
catherine-mack	U	Taurus
ly-jonaitis	Straight	Libra
katarzyna-sokoowska	U	U
tessa-ludwick	U	Libra
eliza-hoxha	U	Pisces
kurt-nilsen	Straight	Libra
willie-mosconi	U	Cancer
loni-anderson	Straight	Leo
john-fuqua	U	Virgo
maurissa-tancharoen	U	Sagittarius
robert-romanus	Straight	Cancer
corey-wootton	U	Cancer
auguste-abeliunaite	U	Leo
bal	U	Scorpio
sarp-apak	Straight	Scorpio
nina-mae-mckinney	Straight	Gemini
melissa-schuman	Straight	Leo
julia-piquet	Straight	Taurus
jane-carrey	U	Virgo
valeri-kamensky	U	Aries
sabine-moussier	Straight	Cancer
caio-castro	Straight	Aquarius
edinson-volquez	U	Cancer
baby-da-prince	Straight	U
jay-aquitania	U	Aquarius
peter-jennings	Straight	Leo
clayne-crawford	Straight	Aries
billy-duffy	U	Taurus
aaron-brown	U	Scorpio
james-mitchell	Gay	Pisces
jason-butler-harner	Straight	Libra
jessica-mcnamee	U	Gemini
john-o-hurley	Straight	Libra
rory-gallagher	U	Pisces
adamo-ruggiero	Gay	Gemini
valentina-sharykina	Straight	Pisces
darling-deicide	U	U
burke-badenhop	U	Aquarius
nancy-duplaa	Straight	Sagittarius
roland-lakes	U	Capricorn
mia-sara	Straight	Gemini
bryan-white	Straight	Aquarius
wally-henry	U	Scorpio
eva-antonopoulou	U	U
palmeira-cruz	U	Libra
clint-dempsey	Straight	Pisces
sonny-munroe	Straight	Leo
oscar-jaenada	Straight	Taurus
joey-duck	U	Aries
diana-lorys	U	Libra
gene-fullmer	U	Cancer
dina-lohan	Straight	Virgo
john-colicos	Straight	Sagittarius
suna-vidinli	U	U
david-gates	U	Sagittarius
natalia-klimas	U	U
emre-kizilirmak	Straight	U
keri-russell	Straight	Aries
kit-cope	Straight	Pisces
shibani-dandekar	U	Virgo
claire-louise-catterall	U	U
pamir-pekin	U	Gemini
sylwia-grzeszczak	Straight	Aries
dennis-farina	Straight	Pisces
alessandro-casillo	Straight	Gemini
aaron-spelling	Straight	Taurus
ric-flair	Straight	Pisces
ye-ryeon-cha	Straight	Cancer
molly-o-malia	Straight	Gemini
cory-booker	Straight	Taurus
tsanna-latouche	Straight	U
jizzy-pearl	Straight	Pisces
nick-menza	Straight	Cancer
robin-stille	U	Sagittarius
gordon-brown	Straight	Pisces
laeticia-hallyday	U	Pisces
lee-tracy	Straight	Aries
britt-shelstad	U	U
lela-rochon	Straight	Aries
dj-sassy-pandez	Straight	U
fyvush-finkel	Straight	Libra
rick-sanchez	Straight	Cancer
r-j-stanford	U	Taurus
frank-lautenberg	Straight	Aquarius
devin-brugman	U	Capricorn
ralph-meeker	Straight	Scorpio
valorie-curry	U	Aquarius
ralph-neely	U	Virgo
t-j-mathews	U	Capricorn
mariacarla-boscono	Straight	Virgo
raisa-kurkina	U	Libra
daryl-washington	U	Libra
ellen-parker	Straight	Libra
jessica-strohm	U	Scorpio
geoffrey-shob-neau	U	Aries
joel-big-joe-shannon	Straight	Libra
susan-blakely	Straight	Virgo
rick-pitino	Straight	Virgo
stockard-channing	Straight	Aquarius
csaba-vastag	Straight	Aquarius
troy-byer	Straight	Scorpio
dan-bylsma	U	Virgo
shakin-stevens	Straight	Pisces
nikki-phillips	U	U
basil-radford	U	Cancer
joan-rice	Straight	Aquarius
didier-drogba	Straight	Pisces
herschel-walker	Straight	Pisces
gwen-kenyon	Straight	Aquarius
ekaterini-thanou	Straight	Aquarius
jessica-huras	Straight	U
alexys-fleming	Straight	Pisces
raymond-j-barry	Straight	Pisces
james-blake	Straight	Capricorn
penelope-ann-miller	Straight	Capricorn
mike-mckenna	U	Aries
rusty-hardin	U	Libra
snejana-onopka	Straight	Sagittarius
paris-themmen	Straight	Cancer
bill-belichick	Straight	Aries
craig-nall	U	Taurus
lauri-peters	U	Cancer
kevin-liles	U	U
zooey-deschanel	Straight	Capricorn
florent-pagny	Straight	Scorpio
miles-kane	Straight	Pisces
chin-han	U	Sagittarius
alison-rosen	U	Taurus
tolga-saritas	Straight	Capricorn
hakeem-nicks	Straight	Capricorn
phil-bengston	U	Cancer
dennis-mattai	U	U
hunter-s-thompson	Straight	Cancer
charlie-korsmo	U	Cancer
alessia-merz	Straight	Libra
earl-dotson	U	Sagittarius
gerry-leone	U	U
pete-lammons	U	Libra
raja-fenske	Straight	Libra
bunny-de-la-cruz	U	Cancer
alan-ball	Gay	Taurus
teemaree	U	U
deforest-kelley	Straight	Capricorn
selda-alkor	U	Capricorn
tao-wickrath	U	U
eileen-christy	U	Aquarius
joyce-ching	U	Capricorn
zuzana-sikulova	U	Leo
j-r-phillips	U	Taurus
aleksandra-slaska	U	Scorpio
michael-rady	Straight	Leo
aaron-kampman	Straight	Sagittarius
charley-taylor	U	Libra
simon-callow	Gay	Cancer
boris-leiner	Straight	U
connie-chung	Straight	Leo
jackie-jensen	Straight	Pisces
cilly-feindt	U	Aries
sid-gillman	U	Scorpio
francoise-christophe	U	Aquarius
bryttny-scheibe	Straight	Scorpio
fran-lynch	U	Sagittarius
ivan-dmitriyev	U	Leo
glenn-miller	Straight	Pisces
james-norton	U	U
natalia-jimenez	Straight	Capricorn
kay-williams	Straight	Leo
mills-lane	U	Scorpio
byron-james	U	Libra
andrea-del-puerto	U	U
ben-davidson	Straight	Gemini
william-devane	Straight	Virgo
dasha-malygina	Straight	U
marta-gastini	U	Libra
margo	Straight	Taurus
grant-o-rourke	Straight	U
andrew-cooper	U	U
ita-rina	Straight	Cancer
toni-trucks	Straight	Libra
denny-hamlin	Straight	Scorpio
nand-buyl	U	Aquarius
craig-kusick	U	Libra
adriana-louvier	Straight	Virgo
peta-wilson	Straight	Scorpio
mahalia-jackson	Straight	Scorpio
pamela-manning	Straight	Cancer
jennie-linden	Straight	Sagittarius
justin-tryon	U	Gemini
megan-hauserman	Straight	Scorpio
david-thewlis	Straight	Pisces
oona-hart	Straight	U
ana-de-la-reguera	Straight	Aries
bobby-jancik	U	Aquarius
gwen-garci	U	Taurus
ioanna-pilihou	U	Pisces
sarah-drew	Straight	Libra
tim-mccarver	U	Libra
j-c-boscan	U	Capricorn
jonny-hawkins	Straight	U
sung-hee-kim	Straight	Leo
svetlana-druzhinina	Straight	Sagittarius
wren-t-brown	Straight	Gemini
dorothy-atkinson	U	U
dorothy-hart	Straight	Aries
jason-krog	U	Libra
bill-haley	U	Cancer
eddie-mcclintock	Straight	Gemini
mary-synatsaki	Straight	Capricorn
nate-livings	U	Pisces
mitch-lucker	Straight	Libra
rachel-shelley	U	Virgo
marisa-miller	Straight	Leo
nurit-wilde	Straight	U
kaitlin-morgan	U	U
garry-maddox	U	Virgo
annelyse-schoenberger	Straight	Virgo
yeremiah-bell	U	Pisces
enrique-bunbury	Straight	Leo
tiziana-lodato	U	Scorpio
matt-nicholls	U	U
naomi-watts	Straight	Libra
devean-george	U	Virgo
fershgenet-melaku	U	U
bethenny-frankel	Straight	Scorpio
ivana-panovi	U	Taurus
colt-hynes	U	Cancer
giuliana-caramuto	Straight	U
janeta-kerdikoshvili	U	Sagittarius
m-l-harris	U	Capricorn
leah-ann-cevoli	U	Taurus
laura-michelle-prestin	U	U
manel-filali	U	Sagittarius
natasha-martinez	Straight	Virgo
meghan-rienks	Straight	Leo
kristin-richardson	Straight	Leo
rupert-penry-jones	Straight	Virgo
gretl-theimer	U	Sagittarius
wes-craven	Straight	Leo
rickie-harris	U	Taurus
marshall-manesh	U	Leo
princess-caroline-of-monaco	Straight	Aquarius
rashad-jeanty	U	Aries
rachael-cordingley	Straight	Cancer
abby-elliott	Straight	Gemini
jean-marsh	Straight	Cancer
alejandro-de-aza	U	Aries
jihye-yuk	U	U
jessica-schwarz	Straight	Taurus
malene-schwartz	U	Leo
andrea-del-boca	Straight	Libra
helen-kane	Straight	Leo
mick-szal	Straight	U
monica-leticia-gonzalez	Straight	U
jessie-tuggle	U	Aries
jack-oakie	Straight	Scorpio
frano-lasic	Straight	Scorpio
mike-gillis	Straight	Sagittarius
brittney-palmer	U	Cancer
george-dicenzo	Straight	Taurus
dorota-gardias	Straight	Capricorn
christina-dieckmann	U	Taurus
kelley-koski	U	U
estefania-kuster-model	Straight	Leo
kari-nissena	U	U
gary-anthony-williams	Straight	Pisces
brandiannette	Straight	Capricorn
yuri-puzyryov	U	Taurus
felicity-kendal	Straight	Libra
regina-razuma	U	Virgo
sean-patrick-flanery	Straight	Libra
sandrine-bonnaire	Straight	Gemini
kirby-puckett	Straight	Pisces
corey-mcintyre	U	Aquarius
alejandra-avila	U	U
anthony-holland	Gay	Pisces
art-malik	U	Scorpio
tommy-flanagan	Straight	Cancer
amanda-redman	Straight	Leo
jim-norton	U	Cancer
al-pilarcik	U	Cancer
nicollette-varanelli	Straight	U
esmil-rogers	Straight	Leo
kathrine-sorland	Straight	Aries
dj-ware	U	Aquarius
jason-kapono	U	Aquarius
joanna-dunham	U	Taurus
soledad-ainesa	U	U
brian-j-smith	DISPUTED	Libra
benita-collings	U	U
kelsey-dohring	U	Leo
jennifer-cabezon	Straight	Sagittarius
nasty-suicide	Straight	Pisces
ornella-pacelli	U	Libra
romeo-beckham	U	Virgo
karl-alzner	Straight	Libra
chipper-jones	U	Taurus
tawny-cypress	Straight	Leo
deuce-lutui	U	Taurus
peyton-brown-i	U	Pisces
dean-jagger	Straight	Scorpio
mark-linn-baker	Straight	Gemini
dan-carter	Straight	Pisces
jessie-jazz-vuijk	U	U
sandara-park	Straight	Scorpio
jessica-sierra	U	Scorpio
sophia-gilberto	U	U
alexander-siddig	Straight	Scorpio
kat-stewart	U	Sagittarius
rosalynd-joyce	U	Aquarius
al-weis	U	Aries
evan-ross	Straight	Virgo
gitte-haenning	Straight	Cancer
g-d-spradlin	U	Virgo
carol-smillie	Straight	Capricorn
lou-adler	Straight	Sagittarius
young-rin-park	U	Pisces
rachele-brooke-smith	Straight	Scorpio
elina-vasilyevna	U	U
clint-longley	U	Leo
lynette-walden	Straight	Libra
ashley-ann-vickers	U	Gemini
inez-andersson	U	U
chuck-mitchell	U	Sagittarius
angelica-gray	U	Cancer
solon-bixler	U	Capricorn
mick-thompson	U	U
lolo-ferrari	Straight	Aquarius
franz-liszt	Straight	Libra
larsa-pippen	U	Cancer
leeland-mcelroy	U	Cancer
talinda-bennington	Straight	Virgo
cayden-boyd	U	Gemini
whitey-ford	U	Libra
wes-bentley	Straight	Virgo
azura-skye	Straight	Scorpio
bobby-heenan	Straight	Scorpio
al-freeman-jr	Straight	Aries
elena-bartels	Straight	U
emayatzy-e-corinealdi	U	Capricorn
maya-deren	U	Taurus
elizabeth-berridge	Straight	Taurus
corey-feldman	Straight	Cancer
jonathan-ericsson	U	Pisces
min-jung-lee	Straight	Aquarius
bingo-gubelmann	Straight	U
eric-porter	U	Aries
christian-bale	Straight	Aquarius
kaitlin-olson	Straight	Leo
tyron-leitso	U	Capricorn
cesar-cielo	Straight	Capricorn
anna-christina-schwartz	U	U
rooney-mara	Straight	Aries
yvonne-zima	U	Capricorn
timothy-gibbs	Straight	Aries
sharon-case	Straight	Aquarius
phillip-terry	Straight	Pisces
shiloh-5960364	U	U
fermin-goytisolo	U	U
gaby-deslys	Straight	Scorpio
rob-klinkhammer	Straight	Leo
darsheel-safary	U	Pisces
charles-buddy-rogers	Straight	Aries
karla-gomez	U	U
kendall-simmons	U	Pisces
caroline-goodall	Straight	Scorpio
mariel-rodriguez	Straight	Leo
humberto-quintero	U	Leo
stacey-toran	U	Libra
karla-ramdhani	Straight	Cancer
kristina-matisic	U	Capricorn
india-de-beaufort	Straight	Cancer
javarris-james	U	Virgo
eugenio-derbez	Straight	Virgo
angelique-kerber	U	Capricorn
nikolai-gubenko	U	Leo
yovani-gallardo	U	Pisces
tyler-hanes	Gay	Libra
diana-sowle	Straight	Gemini
justin-combs	Straight	Capricorn
yuriy-nikulin	Straight	Sagittarius
jose-constanza	U	Virgo
raoul-felder	U	Taurus
mariana-polihronidi	Straight	Libra
melissa-bergland	U	U
pernell-roberts	Straight	Taurus
darius-kasparaitis	Straight	Libra
greg-kadel	U	U
ali-cobrin	Straight	Leo
nikolai-volkov	U	Aries
radner-muratov	U	Libra
elena-furiase	Straight	Pisces
samuel-l-jackson	Straight	Sagittarius
julia-perez	Straight	Cancer
pamela-rodgers-actress	Straight	Virgo
alex-escobar	U	Virgo
jerod-mayo	U	Pisces
socal-val	U	Aries
arnold-diamond	U	Aries
christina-ionno	Straight	Scorpio
kevin-mcnulty	Straight	Sagittarius
kate-sajur	U	U
chad-hennings	U	Libra
kellie-bright	U	Cancer
kelvin-hale	U	Gemini
jon-beavers	U	U
akemi-katsuki	Straight	U
stephanie-nash	U	U
madison-callaghan	U	U
r-keith-harris	U	U
jae-head	U	Capricorn
michael-greis	Straight	Leo
steve-sandvoss	U	Cancer
sana-saeed	Straight	Virgo
drayton-florence	U	Sagittarius
ronde-barber	U	Aries
tracy-dali	Straight	Virgo
samantha-jade	Straight	Aries
cica-zhou	U	U
laura-crosby	U	U
josh-jooris	U	Cancer
lucian-grainge	U	Pisces
michele-civetta	U	U
frances-bay	Straight	Aquarius
spencer-list	Straight	Aries
elvin-bethea	U	Pisces
nikki-moore	U	Cancer
stephanie-lincoln	U	Sagittarius
julie-bornemann	Straight	Leo
elizabeth-wilson	Straight	Aries
olga-mashnaya	Straight	Cancer
carla-fracci	U	Leo
michael-stipe	Bisexual	Capricorn
gene-vincent	U	Aquarius
charles-napier	Straight	Aries
vivien-leigh	Straight	Scorpio
marion-bartoli	Straight	Libra
eddy-garabito	U	Sagittarius
mika-mifune	U	Virgo
joel-hanrahan	U	Libra
sylvester-stallone	Straight	Cancer
jessalyn-gilsig	Straight	Sagittarius
joe-roa	U	Libra
leonid-markov	U	Sagittarius
ayami-kakiuchi	U	Virgo
greg-gross	U	Leo
sergei-kostitsyn	U	Taurus
niko-kapanen	Straight	Taurus
claude-akins	Straight	Gemini
monique-alfradique	Straight	Taurus
dharmendra	U	Sagittarius
r-lee-ermey	Straight	Aries
w-h-auden	Gay	Pisces
scott-ian	Straight	Capricorn
neal-mcdonough	Straight	Aquarius
ali-liebert	DISPUTED	Leo
antonio-alfonseca	Straight	Aries
martin-lev	U	Aries
lena-kovacevic	Straight	U
marcus-trufant	U	Capricorn
morgan-dixon	U	U
john-jerry	U	Gemini
phil-harris-tv-personality	Straight	Sagittarius
shea-weber	Straight	Leo
roy-helu	U	Sagittarius
bruce-davison	Straight	Cancer
rebecca-luker	U	Aries
agn-kavaliauskait	U	U
giorgos-tsalikis	Straight	Scorpio
marvel-smith	U	Leo
victoria-stilwell	U	Leo
renee-soutendijk	Straight	Taurus
liya-kebede	Straight	Pisces
kelly-mckee	U	U
vince-workman	U	Taurus
angelica-rivera	Straight	Leo
fonsi-nieto	Straight	Sagittarius
stan-walters	U	Gemini
stephen-paea	U	Taurus
antonija-misura	Straight	Taurus
ryan-fletcher	U	Capricorn
jonas-bergstrom	Straight	Taurus
donna-wilkes	Straight	Scorpio
na-brown	U	Pisces
elle-kull	U	Capricorn
sabia-boulahrouz	Straight	Pisces
elena-plaksina	U	Cancer
juan-pablo-llano	Straight	Scorpio
ilithya-manzanilla	Straight	Aquarius
steve-yzerman	Straight	Taurus
gabrielle-tuite	Straight	Sagittarius
oleksandra-kucherenko	Straight	U
rika-dialina	Straight	Leo
ashley-richardson	Straight	Gemini
cyndi-wood	U	U
nailea-norvind	Straight	Aquarius
jennifer-ayache	U	U
lexa-doig	Straight	Gemini
demetrius-mccray	U	Taurus
christie-whelan	U	Leo
al-capp	Straight	Libra
melanie-maudran	U	Leo
lindsay-pagano	U	Cancer
vanessa-williams	Straight	Pisces
sharron-davies	Straight	Scorpio
bea-arthur	Straight	Taurus
teresa-brewer	Straight	Taurus
katarina-van-derham	Straight	Sagittarius
george-lombard	U	Virgo
tahiry-jose	Straight	Taurus
william-moseley	Straight	Taurus
martin-barrantes	Straight	U
christian-chivu	Straight	Scorpio
corinne-marchand	U	Sagittarius
terry-jastrow	Straight	Cancer
tatiane-de-souza	Straight	U
wynonna-judd	Straight	Gemini
marie-trintignant	Straight	Aquarius
bryant-mcfadden	U	Scorpio
sergei-yursky	Straight	Pisces
lauren-graham	Straight	Pisces
don-blasingame	U	Pisces
gaia-de-laurentiis	U	Pisces
maiara-walsh	Straight	Aquarius
meghan-asha	U	Sagittarius
mac-davis	Straight	Aquarius
tsuyoshi-shinjo	U	Aquarius
jamie-draven	U	Taurus
india-summer	Straight	Taurus
fernando-landeros	Straight	U
elena-valyushkina	Straight	Sagittarius
menna-shalabi	Straight	Cancer
ana-de-armas	Straight	Taurus
jamie-lynn-sigler	Straight	Taurus
john-rubinstein	Straight	Sagittarius
jack-spring	U	Pisces
scott-service	U	Pisces
gary-clarke	U	Leo
shari-shattuck	Straight	Scorpio
markelle-martin	U	Gemini
paul-digiovanni	Straight	Capricorn
jim-pagliaroni	U	Sagittarius
simona-pelei	U	Pisces
carl-erskine	Straight	Sagittarius
liam-hess	Straight	Aries
illac-diaz	Straight	Virgo
brian-schaefering	U	Leo
brittany-retkofsky	U	Cancer
ruth-terry	U	Libra
melissa-lingafelt	Straight	Sagittarius
haunted-mansion	U	U
regina-feoktistova	Straight	Sagittarius
nikoleta-karra	Straight	U
ally-tindsley	U	U
geraldine-neumann	U	Leo
martha-mansfield	Straight	Cancer
katrina-darrell	Straight	Libra
mc-lyte	Bisexual	Libra
garrett-hedlund	Straight	Virgo
maja-keuc	U	Capricorn
omid-djalili	Straight	Libra
rosario-dawson	Straight	Taurus
rami-heuberger	Straight	Capricorn
tony-alva	Straight	Virgo
nelson-piquet-jr	Straight	Leo
laurie-zimmer	U	U
albert-einstein	Straight	Pisces
milly-carlucci	U	Libra
dorothy-kilgallen	Straight	Cancer
volkan-demirel	Straight	Scorpio
lorena-bobbitt	Straight	Scorpio
ogemdi-nwagbuo	Straight	Capricorn
melanie-hughes	Straight	Scorpio
bobby-troup	Straight	Libra
pamela-tola	U	Capricorn
dany-carrel	U	Virgo
jessalyn-wanlim	U	Virgo
gil-jung	U	Cancer
michael-strong	U	Aquarius
angela-marcello	Straight	Gemini
bruce-aven	U	Pisces
alina-boz	U	Gemini
nate-washington	Straight	Virgo
marquand-manuel	U	Cancer
mao-inoue	Straight	Capricorn
louise-bourgoin	Straight	Sagittarius
filip-kuba	Straight	Capricorn
samm-todd	U	U
tiana-benjamin	Straight	Libra
dion-sims	U	Aquarius
dan-bunz	U	Libra
ferran-adria	U	Taurus
diana-dagota	U	U
stokley-williams	Straight	Cancer
nuno-resende	Straight	Cancer
samantha-giles	Straight	Cancer
wilson-jermaine-heredia	Straight	Sagittarius
tatanka-means	U	Aquarius
dong-wook-lee	Straight	Scorpio
sunye	Straight	Leo
maggie-laine	Straight	U
gabe-white	U	Scorpio
steve-allen	Straight	Capricorn
juan-pablo-de-santiago	U	U
ryan-cabrera	Straight	Cancer
audrey-landers	Straight	Cancer
william-gregory-lee	U	Aquarius
samantha-potter	U	Capricorn
cj-franco	Straight	Aquarius
carol-bruce	U	Scorpio
jack-lafleur	Straight	Pisces
krista-ayne	U	Leo
gustav-mahler	Straight	Cancer
rita-g	Bisexual	Aquarius
chloe-hunter	U	Virgo
sarah-mutch	U	Sagittarius
mike-holmgren	Straight	Gemini
djenane-machado	U	Gemini
rutina-wesley	Straight	Aquarius
nicole-calfan	U	Pisces
iskra-lawrence	Straight	Virgo
herman-heard	U	Sagittarius
raja-bell	U	Virgo
casey-johnson	Lesbian	Libra
ingrid-nilsen	Lesbian	Aquarius
berenger-rose	U	U
juaquin-hawkins	U	Cancer
george-teague	U	Aquarius
ermal-hoxha	U	U
iman-ali	U	Sagittarius
olga-aroseva	Straight	Sagittarius
buddy-hackett	Straight	Virgo
jessy-schram	Straight	Capricorn
vin-scully	Straight	Sagittarius
jennifer-sipes	U	Capricorn
astrid-heeren	U	U
jack-tatum	Straight	Scorpio
magdalena-jasek	Straight	U
natalie-gruzlewski	U	U
jan-pearson	U	Aries
art-monk	Straight	Sagittarius
linda-bengtzing	Straight	Pisces
brandon-beemer	Straight	Pisces
dallas-green-baseball	U	Leo
josh-sitton	U	Gemini
dylan-sprouse	Straight	Leo
aaryn-doyle	U	Capricorn
yasmin-yeganeh	U	U
alexina-graham	Straight	Pisces
lisa-linde	Straight	Taurus
arnold-harrison	U	Virgo
caris-tiivel	Straight	Pisces
alyssa-tabit	Straight	Pisces
dylan-minnette	Straight	Capricorn
sylvie-breal	U	Aquarius
doug-bair	U	Leo
joe-roth	U	Cancer
johnny-musso	U	Pisces
elliot-cowan	Straight	Cancer
lilly-christine	U	Sagittarius
graham-kennedy	U	Aquarius
charisse-haislop	U	U
jonathan-quick	Straight	Aquarius
josh-stinson	Straight	Pisces
vanessa-bueno	U	Taurus
kimberly-dorsey	U	U
vicky-pattison	Straight	Scorpio
amelia-vargas	U	Capricorn
hal-march	U	Taurus
eartha-kitt	Straight	Capricorn
oleg-kvasha	U	Leo
mariana-ochoa	U	Aquarius
max-schneider	Straight	Gemini
hyo-ri-lee	Straight	Taurus
kimberly-page	Straight	Capricorn
mariana-rios-actress	Straight	Scorpio
yvonne-connolly	U	U
jerry-lumpe	Straight	Gemini
mike-matheny	Straight	Virgo
sunrise-coigney	Straight	Virgo
gloria-diaz	U	Pisces
valentina-patruno-macero	Straight	Virgo
greg-vaughan	Straight	Gemini
keith-coogan	U	Capricorn
jason-isringhausen	Straight	Virgo
ashley-bulgari	U	U
alex-lauren-smith	U	U
ivan-pavlov	U	Virgo
yorkis-perez	U	Libra
ronja-furrer	U	Capricorn
michael-johns	Straight	Libra
sabina-laurinova	U	Aries
izabel-goulart	Straight	Scorpio
ann-wedgeworth	Straight	Aquarius
kathryn-wahl	U	U
cato-june	U	Scorpio
alitzah	Straight	Taurus
eve-best	U	Leo
pola-negri	Straight	Capricorn
dewey-bunnell	U	Capricorn
loudon-wainwright-iii	U	Virgo
victoria-osteen	Straight	Aries
karel-vagner-jr	U	U
glenn-holt	U	Leo
lindsay-duncan	U	Scorpio
ximena-navarrete	Straight	Pisces
ben-wilkerson	U	Scorpio
fabio-jr	Straight	Scorpio
yelena-romanova	U	U
kiel-martin	Straight	Leo
fred-phelps	Straight	Scorpio
andrea-noceti	Straight	Pisces
cha-seung-baek	U	Gemini
maxine-audley	U	Taurus
june-lang	Straight	Taurus
ambiorix-burgos	U	Aries
joan-evans	U	Cancer
summer-bartholomew	U	Scorpio
nancy-erminia	U	Aquarius
karla-monroig	Straight	Pisces
norman-alden	Straight	Virgo
kushal-tandon	Straight	Aries
julian-cheung	Straight	Virgo
phyllis-fierro	Straight	Leo
samantha-kirli	U	U
amit-tandon-349589	U	U
mitsu-dan	U	Sagittarius
sofia-viacava	U	Libra
sevyn-streeter	Straight	Cancer
lee-marvin	Straight	Aquarius
richard-rodgers	Straight	Cancer
don-dillard	U	Capricorn
giovanni-ribisi	Straight	Sagittarius
jocelyn-thibault	U	Capricorn
burt-sugarman	Straight	Capricorn
gloria-winters	U	Sagittarius
toni-oswald	Straight	Scorpio
barbara-worth	Straight	Capricorn
philip-carey	Straight	Cancer
runelvys-hernandez	U	Taurus
jung-ho-kang	U	Aries
abigail-pereira	U	U
justine-frischmann	U	Virgo
juliet-berto	U	Capricorn
joe-nathan	U	Scorpio
tatiana-guillen	U	U
nate-simpson	U	Sagittarius
jacq-yu	U	U
anton-bernardo	U	U
christian-bruckner	U	Scorpio
kevin-stemke	U	Sagittarius
greta-gerwig	Straight	Leo
russell-gary	U	Leo
steven-stamkos	Straight	Aquarius
nathan-keyes	Straight	Sagittarius
william-russ	Straight	Libra
duane-clemons	U	Gemini
michaela-ochotska	Straight	Sagittarius
ida-ovmar	U	Cancer
cleyde-yaconis	U	Scorpio
janelle-arthur	U	Sagittarius
valeria-diaz	U	Capricorn
jane-mcgrath	U	Taurus
bruce-eckelman	U	U
cris-carpenter	U	Aries
tommy-henrich	U	Pisces
edyta-herbus	U	Pisces
helena-christensen	Straight	Capricorn
veronika-london	U	Aquarius
sandra-ude	U	U
lauren-meek	Straight	U
nick-cokas	Straight	Aries
john-danks	Straight	Aries
byran-mcelderry	Straight	U
charles-shaughnessy	Straight	Aquarius
richard-wilkins	U	Gemini
edie-sedgwick	Straight	Aries
darcel-mcbath	U	Scorpio
sheila-baum	Straight	Capricorn
laura-harring	Straight	Pisces
freddie-bynum	U	Pisces
hulya-kocyigit	Straight	Sagittarius
linnea-quigley	Straight	Gemini
natalia-reyes	Straight	Aquarius
geena-davis	Straight	Aquarius
barbara-meier	Straight	Leo
patricia-paay	U	Aries
jennifer-taylor	U	Aries
tracy-wilson	U	U
roger-rathburn	U	Scorpio
steve-sax	U	Aquarius
ashley-avis	U	Aquarius
jerome-felton	U	Cancer
lewis-stone	Straight	Scorpio
brent-mayne	U	Aries
yolonda-ross	U	U
oscar-hijuelos	Straight	Virgo
braeden-lemasters	U	Aquarius
christian-galvez	U	Taurus
devaughn-nixon	Straight	Cancer
marian-mercer	Straight	Sagittarius
dell-curry	U	Cancer
elizabeth-hartman	Straight	Capricorn
ashley-broad	Straight	U
tatiana-mikhalkova	Straight	Aquarius
giorgos-sampanis	Straight	U
wanda-sykes	Bisexual	Pisces
julijana-matanovi	Straight	Aries
lindsay-slott	Straight	U
robert-young	Straight	Pisces
pia-cayetano	U	Aries
lana-wood	Straight	Pisces
amanda-knox	Straight	Cancer
chris-corner	U	Aquarius
frances-mckee	U	U
major-everett	U	Capricorn
marion-byron	Straight	Pisces
neil-simon	Straight	Cancer
chuck-noll	U	Capricorn
russell-thompkins	U	Aries
fiona-fullerton	Straight	Libra
aylin-kontante	U	Aquarius
marty-moore	U	Pisces
danielle-mcgimsie	Straight	U
nell-mcandrew	Straight	Scorpio
priscilla-huggins	U	U
ji-hye-park	Straight	Aquarius
ken-osmond	Straight	Gemini
helena-ronee	U	U
john-salmons	U	Sagittarius
justine-skye	Straight	Virgo
josh-zeid	Straight	Aries
marcin-opucki	U	Scorpio
john-lapus	Gay	Cancer
zedd	Straight	Virgo
reggie-torbor	U	Aquarius
duff-mckagan	Straight	Aquarius
kathy-hilton	Straight	Pisces
conor-donovan	U	U
lucie-benesova	U	Leo
isabelle-fuhrman	Straight	Pisces
lena-paparigopoulou	U	U
binnie-hale	Straight	Gemini
cassie-keller	U	Aquarius
cordula-stratmann	U	U
caroline-aaron	Straight	Leo
lotte-verbeek	U	Cancer
joe-nedney	U	Aries
lane-carlson	Straight	Capricorn
kathryn-mcguire	Straight	Sagittarius
hollie-cavanagh	U	Cancer
nil-karaibrahimgil	Straight	Libra
tiah-eckhardt	Straight	Capricorn
norm-sherry	U	Cancer
isabelle-adjani	Straight	Cancer
kyle-riabko	U	Libra
dana-barron	Straight	Taurus
yohan-flande	U	Aquarius
martin-ross-henne	U	U
ludmilla-tcherina	Straight	Libra
vasiliy-alekseyev	U	Capricorn
jason-taylor	Straight	Virgo
george-spanky-mcfarland	Straight	Libra
dj-hell	U	Virgo
melina-gesto	U	U
corinna-drengk	Straight	Gemini
norma-talmadge	Straight	Gemini
jeff-yagher	Straight	Capricorn
maisie-williams	Straight	Aries
patrick-fischler	Straight	Capricorn
